Date,Q_Cumecs,Rainfall_mm,PET_mm
2010-06-22,0.6423,0.0,2.93
2010-06-23,0.6282,0.04,2.93
2010-06-24,0.6144,0.0,2.93
2010-06-25,0.6013,0.0,2.93
2010-06-26,0.5963,0.0,2.93
2010-06-27,0.5886,0.44,2.93
2010-06-28,0.5744,0.0,2.93
2010-06-29,0.5636,0.0,2.93
2010-06-30,0.5582,0.28,2.93
2010-07-01,0.6474,14.08,2.8
2010-07-02,0.6282,0.24,2.8
2010-07-03,0.5629,1.3,2.8
2010-07-04,0.5612,2.44,2.8
2010-07-05,0.5365,0.06,2.8
2010-07-06,0.5364,1.6,2.8
2010-07-07,0.5207,0.0,2.8
2010-07-08,0.5137,0.0,2.8
2010-07-09,0.5161,0.76,2.8
2010-07-10,0.5245,5.22,2.8
2010-07-11,0.5171,0.06,2.8
2010-07-12,0.679,2.54,2.8
2010-07-13,0.563,0.0,2.8
2010-07-14,0.7507,29.66,2.8
2010-07-15,0.7805,5.08,2.8
2010-07-16,0.6412,0.82,2.8
2010-07-17,0.5677,0.08,2.8
2010-07-18,0.5441,0.0,2.8
2010-07-19,0.5842,5.6,2.8
2010-07-20,0.5739,18.68,2.8
2010-07-21,1.5696,16.76,2.8
2010-07-22,0.822,0.0,2.8
2010-07-23,0.6643,0.0,2.8
2010-07-24,0.6114,0.0,2.8
2010-07-25,0.5858,0.28,2.8
2010-07-26,0.5901,4.2,2.8
2010-07-27,0.57,1.12,2.8
2010-07-28,0.5755,3.34,2.8
2010-07-29,0.5662,0.08,2.8
2010-07-30,0.5496,0.06,2.8
2010-07-31,0.5634,6.9,2.8
2010-08-01,0.5535,1.08,2.3
2010-08-02,0.5386,0.18,2.3
2010-08-03,0.5255,0.06,2.3
2010-08-04,0.517,1.2,2.3
2010-08-05,0.5177,2.22,2.3
2010-08-06,0.5208,2.44,2.3
2010-08-07,0.5218,0.12,2.3
2010-08-08,0.5034,2.72,2.3
2010-08-09,0.6541,6.36,2.3
2010-08-10,0.6829,4.64,2.3
2010-08-11,0.9615,13.1,2.3
2010-08-12,1.0773,1.4,2.3
2010-08-13,0.7008,0.0,2.3
2010-08-14,0.6164,0.0,2.3
2010-08-15,0.5811,0.0,2.3
2010-08-16,0.5832,6.08,2.3
2010-08-17,0.6126,1.1,2.3
2010-08-18,0.5659,0.22,2.3
2010-08-19,0.5417,0.6,2.3
2010-08-20,0.5408,0.62,2.3
2010-08-21,0.5228,0.2,2.3
2010-08-22,0.5274,1.46,2.3
2010-08-23,0.6138,16.64,2.3
2010-08-24,0.7527,2.3,2.3
2010-08-25,0.6,1.4,2.3
2010-08-26,0.5802,1.9,2.3
2010-08-27,0.5803,4.88,2.3
2010-08-28,0.5883,9.0,2.3
2010-08-29,1.135,5.06,2.3
2010-08-30,0.7106,0.0,2.3
2010-08-31,0.626,0.0,2.3
2010-09-01,0.6042,0.96,1.63
2010-09-02,0.5796,0.0,1.63
2010-09-03,0.5783,0.0,1.63
2010-09-04,0.5579,0.04,1.63
2010-09-05,0.5494,0.04,1.63
2010-09-06,0.5473,0.0,1.63
2010-09-07,1.0433,29.26,1.63
2010-09-08,1.3069,1.3,1.63
2010-09-09,0.8397,0.28,1.63
2010-09-10,0.7497,4.44,1.63
2010-09-11,0.8369,1.22,1.63
2010-09-12,0.7347,2.4,1.63
2010-09-13,0.8145,3.92,1.63
2010-09-14,0.7511,5.78,1.63
2010-09-15,0.8254,3.0,1.63
2010-09-16,0.7665,1.04,1.63
2010-09-17,0.7059,1.64,1.63
2010-09-18,0.8453,9.68,1.63
2010-09-19,1.1469,6.28,1.63
2010-09-20,1.1081,0.36,1.63
2010-09-21,0.8949,0.56,1.63
2010-09-22,1.1101,17.42,1.63
2010-09-23,2.4333,6.56,1.63
2010-09-24,1.4652,1.16,1.63
2010-09-25,1.149,0.0,1.63
2010-09-26,1.0205,0.04,1.63
2010-09-27,0.9598,1.1,1.63
2010-09-28,0.9642,4.3,1.63
2010-09-29,2.3328,18.3,1.63
2010-09-30,1.4815,0.4,1.63
2010-10-01,2.2123,14.6,0.91
2010-10-02,1.6614,3.66,0.91
2010-10-03,1.4237,0.36,0.91
2010-10-04,1.2555,0.28,0.91
2010-10-05,1.1337,0.28,0.91
2010-10-06,1.0475,0.0,0.91
2010-10-07,0.9809,0.04,0.91
2010-10-08,0.9654,1.68,0.91
2010-10-09,0.9443,0.22,0.91
2010-10-10,0.9055,0.02,0.91
2010-10-11,0.8715,0.18,0.91
2010-10-12,0.8503,0.0,0.91
2010-10-13,0.8307,0.18,0.91
2010-10-14,0.8064,0.3,0.91
2010-10-15,0.8388,7.76,0.91
2010-10-16,0.9039,0.4,0.91
2010-10-17,0.8393,0.0,0.91
2010-10-18,0.8062,4.04,0.91
2010-10-19,0.9991,4.68,0.91
2010-10-20,0.9945,3.7,0.91
2010-10-21,1.5089,10.18,0.91
2010-10-22,1.9025,8.5,0.91
2010-10-23,1.8096,6.7,0.91
2010-10-24,1.6951,1.58,0.91
2010-10-25,1.341,5.2,0.91
2010-10-26,1.5448,0.96,0.91
2010-10-27,1.2374,0.06,0.91
2010-10-28,1.1416,0.94,0.91
2010-10-29,1.1259,3.36,0.91
2010-10-30,1.0561,0.0,0.91
2010-10-31,0.9813,0.0,0.91
2010-11-01,0.9844,4.34,0.27
2010-11-02,0.9882,2.18,0.27
2010-11-03,0.9247,1.1,0.27
2010-11-04,0.933,2.0,0.27
2010-11-05,0.9145,0.86,0.27
2010-11-06,0.8943,0.78,0.27
2010-11-07,0.9104,11.48,0.27
2010-11-08,2.5885,19.28,0.27
2010-11-09,2.5908,1.0,0.27
2010-11-10,1.4899,6.6,0.27
2010-11-11,1.6264,0.9,0.27
2010-11-12,1.3098,0.78,0.27
2010-11-13,1.189,0.28,0.27
2010-11-14,1.1291,0.64,0.27
2010-11-15,1.0617,0.12,0.27
2010-11-16,1.0291,0.78,0.27
2010-11-17,1.0996,6.18,0.27
2010-11-18,1.7218,17.48,0.27
2010-11-19,3.1823,10.94,0.27
2010-11-20,2.4419,2.3,0.27
2010-11-21,1.8105,7.64,0.27
2010-11-22,1.923,6.3,0.27
2010-11-23,2.8594,9.16,0.27
2010-11-24,2.7435,8.46,0.27
2010-11-25,2.076,10.38,0.27
2010-11-26,1.8436,11.3,0.27
2010-11-27,1.7187,13.78,0.27
2010-11-28,1.6237,6.4,0.27
2010-11-29,,4.52,0.27
2010-11-30,,7.38,0.27
2010-12-01,,7.58,0.0
2010-12-02,,2.3,0.0
2010-12-03,1.3577,0.94,0.0
2010-12-04,1.3066,4.28,0.0
2010-12-05,1.2717,0.76,0.0
2010-12-06,1.2287,0.0,0.0
2010-12-07,1.1728,0.0,0.0
2010-12-08,1.1296,0.72,0.0
2010-12-09,1.2424,0.72,0.0
2010-12-10,4.996,0.18,0.0
2010-12-11,5.8135,0.1,0.0
2010-12-12,3.4731,0.02,0.0
2010-12-13,2.4688,0.98,0.0
2010-12-14,2.6677,1.22,0.0
2010-12-15,2.9015,4.16,0.0
2010-12-16,2.6152,5.58,0.0
2010-12-17,2.0781,0.78,0.0
2010-12-18,1.7965,3.62,0.0
2010-12-19,1.667,3.24,0.0
2010-12-20,1.55,0.42,0.0
2010-12-21,1.4272,0.0,0.0
2010-12-22,1.3492,1.06,0.0
2010-12-23,1.2949,0.0,0.0
2010-12-24,1.2465,0.0,0.0
2010-12-25,1.2155,0.04,0.0
2010-12-26,1.2053,0.78,0.0
2010-12-27,1.2038,2.18,0.0
2010-12-28,1.5912,2.56,0.0
2010-12-29,1.506,0.0,0.0
2010-12-30,1.3816,0.32,0.0
2010-12-31,1.8038,0.56,0.0
